book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,book_idx
7017,6574542,6574542,6767675,38,399156135,9780399156140.0,Robert Crais,2010.0,The First Rule,"The First Rule (Elvis Cole, #13; Joe Pike, #2)",en-US,4.2,14169,15610,808,65,279,2426,6481,6359,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.30910012,0.13207167,-0.38827732,0.39537206,0.36885032,0.36276397,0.3089373,0.4002967,0.34200153,-0.40179303,0.38188797,-0.39547735,0.39206722,-0.3729167,0.3974412,-0.38454732,-0.41509202,0.40562892,0.38751337,-0.38393125,-0.36005765,-0.37990335,0.38794944,-0.39866012,0.39062628,-0.4038517,0.374416,0.40013206,0.2745081,-0.36349905,0.3961803,-0.33621326,7016
7018,483445,483445,471792,42,042519891X,9780425198920.0,David Colbert,2001.0,"The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts","The Magical Worlds of Harry Potter: A Treasury of Myths, Legends, and Fascinating Facts",eng,3.96,13820,15145,267,329,1125,3766,3593,6332,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.30123585,0.17939825,-0.32482865,0.32628337,0.3299133,0.31402394,0.30105108,0.33502483,0.29083058,-0.34363663,0.3236309,-0.32999215,0.3244819,-0.30763906,0.3370915,-0.34252167,-0.34759226,0.33542654,0.32510233,-0.33043647,-0.31044307,-0.31484595,0.31260046,-0.3185043,0.33233744,-0.35298514,0.30011445,0.33250967,0.19013585,-0.2980941,0.3289357,-0.24328943,7017
7019,825377,825377,2919579,23,763619612,9780763619620.0,Peter H. Reynolds,2003.0,The Dot,The Dot,en-US,4.26,17436,17666,1113,529,700,2316,4310,9811,https://images.gr-assets.com/books/1363702319m/825377.jpg,https://images.gr-assets.com/books/1363702319s/825377.jpg,-0.36562333,0.27208102,-0.3987702,0.39768013,0.41214556,0.3760494,0.3376664,0.41238838,0.33512864,-0.4236034,0.38411164,-0.40258837,0.4049489,-0.3845305,0.41696608,-0.40389654,-0.42664027,0.41055152,0.39961377,-0.40642434,-0.38101658,-0.3892707,0.3886654,-0.368357,0.4156967,-0.43234652,0.3774408,0.40997368,0.20093018,-0.38820496,0.4123721,-0.33077577,7018
7020,6407514,6407514,6158856,12,1599901676,9781599901670.0,Shannon Hale,2009.0,Forest Born,"Forest Born (The Books of Bayern, #4)",en-US,4.01,20603,21243,2049,156,917,4782,8053,7335,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.37199715,0.28798944,-0.39497513,0.38673082,0.39264208,0.3836969,0.37725344,0.38894573,0.37075728,-0.41157356,0.39313382,-0.39245316,0.39574376,-0.37103745,0.41474432,-0.3952331,-0.410899,0.40303585,0.38820717,-0.399262,-0.38458714,-0.3623116,0.36602286,-0.37302813,0.4000146,-0.4165176,0.35865676,0.40447164,0.3275709,-0.3566796,0.3929997,-0.2575155,7019
7021,34605,34605,3059336,43,425188930,9780425188930.0,Clive Barker,1985.0,The Damnation Game,The Damnation Game,eng,3.82,14299,15328,373,290,989,4119,5713,4217,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.27567643,-0.034668002,-0.35135135,0.35484856,0.3411421,0.32548904,0.28890988,0.36188707,0.3132206,-0.36669147,0.34683728,-0.36317402,0.34601805,-0.3328847,0.36454427,-0.35720497,-0.37555695,0.36064708,0.34664237,-0.34737712,-0.31517804,-0.35803732,0.34558406,-0.35490376,0.35655153,-0.37259045,0.33881745,0.36407652,0.06326546,-0.33311954,0.36072105,-0.28854057,7020
7022,78728,78728,3424606,85,60002107,9780060002110.0,"Milan Kundera, Linda Asher",2000.0,L'ignorance,Ignorance,fre,3.76,9625,12954,846,151,840,3812,5285,2866,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.27531493,-0.042589802,-0.34260994,0.34291527,0.35279328,0.31704524,0.25360227,0.35181656,0.28479755,-0.35788488,0.31649542,-0.3507664,0.349762,-0.35486764,0.35581958,-0.3499698,-0.36774313,0.35770568,0.34318793,-0.3449715,-0.30940956,-0.35824642,0.3425839,-0.3442838,0.35670155,-0.3642273,0.34515288,0.35737374,-0.12561402,-0.34566677,0.3572961,-0.3093335,7021
7023,381489,381489,2764,25,1416918736,9781416918740.0,Kate Brian,2006.0,Private,"Private (Private, #1)",eng,3.81,16556,17054,978,765,1530,3890,4932,5937,https://images.gr-assets.com/books/1331126301m/381489.jpg,https://images.gr-assets.com/books/1331126301s/381489.jpg,-0.28680655,0.28597364,-0.2887299,0.2844013,0.29161122,0.2890858,0.30453774,0.29059836,0.2803367,-0.31290555,0.29509652,-0.28944215,0.30025735,-0.25457695,0.30204228,-0.29913083,-0.31115362,0.29919255,0.2982057,-0.29138693,-0.2958278,-0.2630357,0.24992345,-0.27911407,0.2976256,-0.31802726,0.24935329,0.29883122,0.31294468,-0.2502152,0.29350683,-0.19346018,7022
7024,2678349,2678349,2703638,31,,,محمد عبد الرحمن العريفي,2006.0,استمتع بحياتك,استمتع بحياتك,ara,4.21,10882,11813,1089,312,546,1622,3240,6093,https://images.gr-assets.com/books/1399206237m/2678349.jpg,https://images.gr-assets.com/books/1399206237s/2678349.jpg,-0.25931573,0.1924337,-0.29519078,0.30623925,0.30467266,0.28094205,0.24421214,0.31147078,0.21937276,-0.31577504,0.27525607,-0.2939921,0.30336922,-0.2904225,0.30743083,-0.31135452,-0.32168186,0.3077788,0.30485296,-0.3059383,-0.28123757,-0.2952791,0.29146752,-0.2959977,0.308611,-0.30963972,0.26166746,0.3067359,0.18765476,-0.27360356,0.3086659,-0.24402893,7023
7025,26506,26506,1008958,52,385340222,9780385340230.0,Danielle Steel,2007.0,Sisters,Sisters,eng,3.81,13621,14641,1065,482,1125,3697,4715,4622,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.2707078,0.2816891,-0.3042483,0.306448,0.3019075,0.29091382,0.2709228,0.31932816,0.26253802,-0.3221533,0.2917271,-0.30129477,0.3106473,-0.27743948,0.30980593,-0.30823812,-0.32763684,0.3146403,0.31111258,-0.30095014,-0.2990333,-0.30046928,0.3013096,-0.29318297,0.31090233,-0.3262832,0.28354523,0.31207526,0.282732,-0.2776729,0.3101531,-0.27251983,7024
7026,337116,337116,1806578,57,055329461X,9780553294610.0,"William Gibson, Bruce Sterling",1990.0,The Difference Engine,The Difference Engine ,en-US,3.41,14517,16086,910,685,2316,5485,4984,2616,https://images.gr-assets.com/books/1327891675m/337116.jpg,https://images.gr-assets.com/books/1327891675s/337116.jpg,-0.25569135,-0.11665794,-0.33722362,0.33956787,0.32834864,0.31554583,0.27544978,0.33283734,0.3066777,-0.34618363,0.33405548,-0.34353733,0.33501443,-0.3268294,0.34773478,-0.336364,-0.35526103,0.34140122,0.3311468,-0.330414,-0.29096234,-0.34572688,0.33214262,-0.3469823,0.33335063,-0.35475066,0.3242179,0.34462163,0.0012613616,-0.32757348,0.3353612,-0.27185392,7025
7027,102954,102954,99257,13,1563895196,9781563895200.0,"Garth Ennis, Steve Dillon",1999.0,Preacher: Salvation,"Preacher, Volume 7: Salvation",,4.3,13902,14103,192,168,378,1806,4410,7341,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.34078234,-0.15702756,-0.4247247,0.4186769,0.4230453,0.39654258,0.37681222,0.4216111,0.41388115,-0.43741274,0.42547706,-0.4429264,0.42026582,-0.40879253,0.43993604,-0.42320153,-0.44090748,0.4329083,0.40961343,-0.41743287,-0.38074458,-0.42981744,0.4134868,-0.43363532,0.41820034,-0.4418191,0.4145924,0.43180487,0.01712041,-0.4103773,0.42448393,-0.3417628,7026
7028,13425570,13425570,18907551,32,62102427,9780062102420.0,"Clayton M. Christensen, James Allworth, Karen Dillon",2012.0,How Will You Measure Your Life?,How Will You Measure Your Life?,,4.06,11475,13762,1349,228,646,2650,4799,5439,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.2946732,0.12975682,-0.3621744,0.36506426,0.36359447,0.31923997,0.26475897,0.3746079,0.25869825,-0.3837628,0.3353265,-0.363408,0.37031528,-0.35016495,0.37433475,-0.35911542,-0.38643518,0.36873013,0.35896504,-0.36046684,-0.32532966,-0.36097375,0.3611669,-0.35264653,0.36727616,-0.38533026,0.3398553,0.37021446,0.13276002,-0.34448624,0.36682105,-0.279135,7027
7029,11233988,11233988,16160067,27,763655988,9780763655980.0,Jon Klassen,2011.0,I Want My Hat Back,I Want My Hat Back,eng,4.39,18489,18928,2240,283,461,1919,5136,11129,https://images.gr-assets.com/books/1327888784m/11233988.jpg,https://images.gr-assets.com/books/1327888784s/11233988.jpg,-0.36938933,0.13337421,-0.43044356,0.4236773,0.4392099,0.39280707,0.3527555,0.4378316,0.3560108,-0.4512406,0.40942743,-0.4366747,0.4287046,-0.41749722,0.44794455,-0.42710966,-0.45740607,0.4388646,0.4198503,-0.42641518,-0.3939863,-0.41910878,0.41796306,-0.40979013,0.43341455,-0.45946884,0.40772912,0.43809468,0.118338436,-0.4198308,0.4365707,-0.33509225,7028
7030,239109,239109,1265950,24,786932287,9780786932280.0,R.A. Salvatore,2003.0,The Lone Drow,"The Lone Drow (Forgotten Realms: Hunter's Blades, #2; Legend of Drizzt, #15)",en-US,4.15,12877,13780,135,86,535,2492,4824,5843,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.27439567,-0.081395656,-0.34869486,0.37122983,0.33072594,0.34887478,0.36207345,0.34420225,0.3814935,-0.35555696,0.37865335,-0.3536605,0.34322375,-0.34234735,0.3591612,-0.36694807,-0.36142787,0.3647926,0.3343805,-0.34249377,-0.30843687,-0.3486342,0.34048486,-0.37073034,0.34634787,-0.3521035,0.34030417,0.34997308,0.22799306,-0.32675576,0.3529023,-0.27897725,7029
7031,2983489,2983489,3013896,15,670031607,9780670031600.0,Denis Leary,2008.0,"Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid","Why We Suck: A Feel Good Guide to Staying Fat, Loud, Lazy and Stupid",,3.67,12880,13368,901,642,1234,3706,4118,3668,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.26737362,0.16171613,-0.3202232,0.32469618,0.319113,0.30329108,0.26551318,0.33412725,0.2706057,-0.33684692,0.3135545,-0.32250994,0.3217613,-0.29599878,0.33403626,-0.32297376,-0.34561145,0.33257675,0.32338187,-0.32259274,-0.30346018,-0.31803352,0.31668973,-0.31246534,0.3298025,-0.3430511,0.301367,0.3358503,0.20743382,-0.29173282,0.32454985,-0.2638515,7030
7032,61672,61672,1708708,171,2266127748,9782266127740.0,Françoise Sagan,1954.0,Bonjour tristesse,Bonjour tristesse,fre,3.62,12355,17221,1131,396,1639,5547,6110,3529,https://images.gr-assets.com/books/1346107613m/61672.jpg,https://images.gr-assets.com/books/1346107613s/61672.jpg,-0.25178343,0.022387622,-0.3208867,0.32318285,0.32512316,0.28317928,0.21566339,0.33221495,0.22363722,-0.33892372,0.29107475,-0.32867622,0.32359225,-0.318112,0.3331195,-0.3237194,-0.3459685,0.33063316,0.32351732,-0.3226619,-0.27785575,-0.32548314,0.3152796,-0.31793395,0.32997397,-0.348329,0.31173298,0.33307588,-0.025836471,-0.31806377,0.32768458,-0.26499563,7031
7033,25671861,25671861,45495901,25,1466867507,9781466867500.0,Jeffrey Archer,2016.0,Cometh the Hour,"Cometh the Hour (The Clifton Chronicles, #6)",eng,4.13,7197,16257,1078,211,546,2593,6464,6443,https://images.gr-assets.com/books/1433791167m/25671861.jpg,https://images.gr-assets.com/books/1433791167s/25671861.jpg,-0.29887056,0.24760747,-0.35939515,0.36012918,0.35154706,0.31564194,0.27844986,0.36868668,0.2676553,-0.37767896,0.3323455,-0.35672018,0.36181307,-0.3353852,0.36533085,-0.34816965,-0.38035274,0.37115157,0.36127934,-0.3575613,-0.33309886,-0.34831432,0.35972917,-0.34581992,0.3700434,-0.3806412,0.33741623,0.36800566,0.29158562,-0.33715254,0.3654068,-0.29540145,7032
7034,11469379,11469379,16403657,37,1402792808,9781402792810.0,Corban Addison,2011.0,A Walk Across the Sun,A Walk Across the Sun,en-US,4.13,12091,13556,1779,168,443,2134,5477,5334,https://images.gr-assets.com/books/1328767745m/11469379.jpg,https://images.gr-assets.com/books/1328767745s/11469379.jpg,-0.3181733,0.29025158,-0.39009804,0.39376774,0.3817586,0.31463516,0.2717823,0.40642777,0.23528187,-0.42071342,0.34177244,-0.38301462,0.39697385,-0.3448179,0.3931465,-0.3788978,-0.42591926,0.39818674,0.38993272,-0.38428327,-0.36248764,-0.3720484,0.38737047,-0.3621748,0.40171435,-0.41955632,0.35615373,0.4063001,0.30395284,-0.35802305,0.3921759,-0.30600163,7033
7035,1126719,1126719,2020929,30,575099127,9780575099130.0,Alastair Reynolds,2008.0,House of Suns,House of Suns,eng,4.19,13033,14763,767,84,362,2219,6115,5983,https://images.gr-assets.com/books/1447892903m/1126719.jpg,https://images.gr-assets.com/books/1447892903s/1126719.jpg,-0.27528524,-0.14815219,-0.38192463,0.38903648,0.36879453,0.36200538,0.3187558,0.3796987,0.35170174,-0.40072873,0.37974212,-0.3914702,0.3800385,-0.36634424,0.39668226,-0.3775284,-0.4022873,0.3890455,0.37012008,-0.37440833,-0.32560462,-0.39204675,0.38790253,-0.40160182,0.3731898,-0.39744973,0.36626694,0.3882458,0.03506742,-0.3675867,0.3833226,-0.29529402,7034
7036,18813530,18813530,25548248,11,,,Bella Forrest,2013.0,,"A Shadow of Light (A Shade of Vampire, #4)",eng,4.1,16380,16620,560,164,706,3229,5692,6829,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.32997766,0.32079333,-0.3304257,0.33867842,0.3338205,0.3400418,0.3276808,0.3426154,0.32751527,-0.3606668,0.33612055,-0.32573187,0.34392512,-0.26636073,0.33859816,-0.34252283,-0.3599871,0.34595147,0.33776963,-0.33865973,-0.33952007,-0.3180067,0.30134088,-0.32870778,0.34007224,-0.35512978,0.29258344,0.34059662,0.3174092,-0.25453258,0.33048987,-0.27372286,7035
7037,391724,391724,15570126,158,1594561753,9781594561760.0,Edgar Allan Poe,1843.0,The Black Cat,The Black Cat,eng,4.07,16132,18899,1028,217,807,3645,6972,7258,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.3129203,0.062313613,-0.37762758,0.38506642,0.3832275,0.34396398,0.29121494,0.38503987,0.29939345,-0.39549136,0.3546488,-0.38255328,0.38135558,-0.3675083,0.38727772,-0.38459,-0.39998314,0.38874245,0.37528485,-0.3759956,-0.3427662,-0.38085893,0.37350714,-0.37485814,0.38971198,-0.4072959,0.3637604,0.38927457,0.047197763,-0.36671236,0.3822378,-0.3094805,7036
7038,102327,102327,604650,15,886773687,9780886773690.0,John Steakley,1984.0,Armor,Armor,eng,4.12,13330,14170,716,274,682,2358,4618,6238,https://images.gr-assets.com/books/1465894856m/102327.jpg,https://images.gr-assets.com/books/1465894856s/102327.jpg,-0.2987732,-0.15605079,-0.4122724,0.4103751,0.39164907,0.39216712,0.35669193,0.40634292,0.39508644,-0.42498195,0.42007846,-0.42224574,0.40233967,-0.39010736,0.42449683,-0.40374422,-0.42830008,0.41567424,0.39169714,-0.40205082,-0.35420844,-0.4128338,0.4066045,-0.4249976,0.40564603,-0.43135667,0.3844664,0.41965875,0.093012765,-0.38579503,0.41132855,-0.31084096,7037
7039,19312,19312,2056484,92,1930900244,9781930900240.0,"Astrid Lindgren, Ilon Wikland, Jill M. Morgan",1973.0,Bröderna Lejonhjärta,The Brothers Lionheart,eng,4.35,16325,20233,613,211,518,2379,5898,11227,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.32703808,0.032639798,-0.40565902,0.40124404,0.41049093,0.36021113,0.303222,0.4121011,0.3023703,-0.4255992,0.3779658,-0.40096074,0.40468663,-0.38556513,0.41893023,-0.40543765,-0.43082502,0.41213462,0.3980431,-0.40157777,-0.34748337,-0.4035529,0.39160773,-0.39909938,0.40870565,-0.4349695,0.3816542,0.4119574,0.0282409,-0.38474688,0.408542,-0.2977542,7038
7040,15793165,15793165,21515129,14,1250010071,9781250010070.0,Lisa Scottoline,2013.0,,Don't Go,eng,3.72,13056,14965,1731,357,1243,4224,5539,3602,https://images.gr-assets.com/books/1368362941m/15793165.jpg,https://images.gr-assets.com/books/1368362941s/15793165.jpg,-0.28964612,0.30806848,-0.3282109,0.330031,0.32694373,0.29000357,0.28349668,0.3473644,0.25955635,-0.3515248,0.3110256,-0.32244775,0.33778787,-0.29273245,0.33548316,-0.3249988,-0.35958368,0.33881864,0.3406324,-0.32698774,-0.3238874,-0.31236085,0.3243042,-0.3139328,0.3397913,-0.35390297,0.30986673,0.33917767,0.33190176,-0.2992651,0.32708654,-0.28131717,7039
7041,268598,268598,260380,57,749934182,9780749934190.0,"J.D. Robb, Susan Ericksen",1999.0,Loyalty in Death,"Loyalty in Death (In Death, #9)",en-GB,4.3,19219,22372,690,37,256,3122,8505,10452,https://images.gr-assets.com/books/1458243301m/268598.jpg,https://images.gr-assets.com/books/1458243301s/268598.jpg,-0.3005857,0.35942134,-0.3773978,0.39569905,0.37749833,0.40534663,0.38677785,0.40408558,0.42180842,-0.39755058,0.4130942,-0.38692337,0.4051467,-0.35687253,0.37805593,-0.38856074,-0.38950837,0.3766504,0.39800465,-0.39945486,-0.37413207,-0.38356006,0.37270087,-0.38622406,0.39606366,-0.40847057,0.37937844,0.40347987,0.35440618,-0.32648516,0.3865842,-0.39477754,7040
7042,262229,262229,1300476,51,739429337,9780739429330.0,Sue Grafton,2002.0,"""Q"" is for Quarry","Q is for Quarry (Kinsey Millhone, #17)",eng,3.91,17505,19290,704,106,594,5323,8167,5100,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.31282538,0.25428578,-0.37015042,0.3786872,0.34852728,0.36189145,0.32739565,0.39060298,0.3387924,-0.3905297,0.36022934,-0.37193027,0.38515794,-0.3675973,0.37566736,-0.36864427,-0.40360007,0.3866343,0.37744907,-0.366038,-0.36556774,-0.3731122,0.37634656,-0.3669809,0.37696376,-0.38612708,0.36644787,0.37706476,0.31200856,-0.355275,0.38043764,-0.36206153,7041
7043,17524166,17524166,24434349,41,,,"Alaa Al Aswany, علاء الأسواني",2013.0,,نادي السيارات,ara,3.41,8576,11108,1733,793,1399,3358,3605,1953,https://images.gr-assets.com/books/1364918924m/17524166.jpg,https://images.gr-assets.com/books/1364918924s/17524166.jpg,-0.27607122,0.18062644,-0.31533346,0.3311035,0.33409968,0.2989934,0.24872884,0.33597988,0.21858822,-0.3425433,0.28899625,-0.31797373,0.3333878,-0.3223962,0.3333967,-0.34099534,-0.34970388,0.33868903,0.33211282,-0.3376489,-0.29692233,-0.32201293,0.31608292,-0.3252876,0.33934876,-0.33555895,0.2804812,0.33383828,0.15661632,-0.29593104,0.33501643,-0.27091506,7042
7044,1373381,1373381,1363261,45,340830107,9780340830110.0,Jojo Moyes,2005.0,The Ship of Brides,The Ship of Brides,en-US,3.74,12821,16875,1863,277,1048,4952,7066,3532,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.29499802,0.2506823,-0.35680276,0.35247132,0.34972057,0.2902293,0.26563546,0.36739406,0.22613215,-0.37888226,0.31741494,-0.3472636,0.3595353,-0.32316408,0.3613208,-0.34476286,-0.38357452,0.364218,0.3575383,-0.3531293,-0.32871068,-0.3356284,0.35069388,-0.33255336,0.36955413,-0.38413498,0.32711473,0.3683508,0.27487049,-0.33674085,0.3600279,-0.28436092,7043
7045,462684,462684,1951159,50,440867576,9780440867580.0,"Jacqueline Wilson, Nick Sharratt",1991.0,The Story of Tracy Beaker,The Story of Tracy Beaker,eng,3.69,14772,15313,382,551,1470,4540,4373,4379,https://images.gr-assets.com/books/1320527485m/462684.jpg,https://images.gr-assets.com/books/1320527485s/462684.jpg,-0.27384365,0.205645,-0.30759382,0.31290108,0.31876564,0.27274582,0.24723285,0.32067496,0.21879376,-0.32790503,0.28803954,-0.30951527,0.31298664,-0.29118618,0.31916657,-0.31364217,-0.33158588,0.32087234,0.30800062,-0.3114056,-0.28251022,-0.29933783,0.29758137,-0.2856833,0.31693545,-0.33228326,0.28138432,0.31259784,0.17625906,-0.28903544,0.31592378,-0.23517361,7044
7046,543103,543103,908023,28,042520040X,9780425200410.0,Evan Wright,2004.0,Generation Kill,"Generation Kill: Devil Dogs, Iceman, Captain America, and the New Face of American War",en-US,4.25,11680,13447,747,55,288,1819,5303,5982,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,-0.28460506,0.003349199,-0.3668708,0.3646391,0.36429405,0.33309117,0.2795795,0.36935627,0.29634598,-0.38368088,0.35036913,-0.3736571,0.36379084,-0.3494576,0.37901983,-0.36518353,-0.38767034,0.37664744,0.35841513,-0.36009628,-0.32463154,-0.36386406,0.3597152,-0.36448476,0.36690643,-0.38959938,0.3468476,0.37475178,0.08002207,-0.3501976,0.37117127,-0.28103513,7045
